ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,country1,locationid1,country2,locationid2,bwd_id,bwd_name,external_exists,external_alleged,external_name,external_code,external_type,external_type__X,external_type__L,external_type__Y,external_type__W,external_type__M,external_type__T,external_type__$,external_type__I,external_type__O,external_type__U,external_comment
7084,1987,ANC,1346,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,1,0,East Germany; Soviet Union; Cuba; Tanzania; Angola; Zambia,"East Germany:T, Soviet Union:WMT$, Cuba:T, Tanzania:L, Angola:LWT, Zambia:L","East Germany supported ANC with: Training/Expertise. Soviet Union supported ANC with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. Cuba supported ANC with: Training/Expertise. Tanzania supported ANC with: Access to Territory. Angola supported ANC with: Access to Territory, Weapons, Training/Expertise. Zambia supported ANC with: Access to Territory. ",0,1,0,1,1,1,1,0,0,0,"The Soviets provided weaponry, materiel and logistics, including mortars, SMGs, mines as well as assorted materiel and logistics. They also provided training in various schools in the Soviet Union, especially in advanced weaponry use and leadership and military doctrine, and offered some limited funding (a few hundred thousands US$ yearly). There are reports of increased support with the accession of Gorbachev as leader of the USSR. East Germany supplemented the role of the USSR in training, and supplied the ANC with various propaganda devices. Angola (the MPLA) provided weapons, training and allowed 2 ANC training camps on Angolan territory. Cuban trainers trained ANC/MK fighters in Angola. Both Zambia and Tanzania allowed large and organized presence of the ANC on their territory, to the point where the entire leadership and diplomatic establishment were present (in the open) within these two countries. Similarly, a large-level, heavily organized educational facility for South African exiles was run in Tanzania. Many other countries and groups provided various non-military aid to the ANC (ex. Sweden, Norway etc.). However, as this aid was sent for educational or humanitarian purposes, it is not counted here."
7086,1988,ANC,1346,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,1,0,East Germany; Soviet Union; Cuba; Tanzania; Angola; Zambia,"East Germany:T, Soviet Union:WMT$, Cuba:T, Tanzania:L, Angola:LWT, Zambia:L","East Germany supported ANC with: Training/Expertise. Soviet Union supported ANC with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. Cuba supported ANC with: Training/Expertise. Tanzania supported ANC with: Access to Territory. Angola supported ANC with: Access to Territory, Weapons, Training/Expertise. Zambia supported ANC with: Access to Territory. ",0,1,0,1,1,1,1,0,0,0,"The Soviets provided weaponry, materiel and logistics, including mortars, SMGs, mines as well as assorted materiel and logistics. They also provided training in various schools in the Soviet Union, especially in advanced weaponry use and leadership and military doctrine, and offered some limited funding (a few hundred thousands US$ yearly). There are reports of increased support with the accession of Gorbachev as leader of the USSR. East Germany supplemented the role of the USSR in training, and supplied the ANC with various propaganda devices. Angola (the MPLA) provided weapons, training and allowed 2 ANC training camps on Angolan territory. Cuban trainers trained ANC/MK fighters in Angola. Both Zambia and Tanzania allowed large and organized presence of the ANC on their territory, to the point where the entire leadership and diplomatic establishment were present (in the open) within these two countries. Similarly, a large-level, heavily organized educational facility for South African exiles was run in Tanzania. Many other countries and groups provided various non-military aid to the ANC (ex. Sweden, Norway etc.). However, as this aid was sent for educational or humanitarian purposes, it is not counted here."
6376,1975,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,UNITA; Soviet Union; Zambia; China; North Korea; OAU Liberation Committee,"UNITA:L, Soviet Union:WM$, Zambia:L, China:WM, North Korea:WMT, OAU Liberation Committee:$","UNITA supported SWAPO with: Access to Territory. Soviet Union supported SWAPO with: Weapons, Materiel/Logistics, Funding/Economic Support. Zambia supported SWAPO with: Access to Territory. China supported SWAPO with: Weapons, Materiel/Logistics. North Korea supported SWAPO with: Weapons, Materiel/Logistics, Training/Expertise. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Before siding with the South African government, UNITA allowed SWAPO to set up bases in the territory it controlled in southern Angola. In December 1975, SWAPO's secretary for information revealed that an agreement to this effect had been signed between SWAPO and UNITA in 1963. SWAPO was also allowed bases inside Zambia. Furthermore, SWAPO received political and material support from China and the Soviet Union. Following an Asian tour, SWAPO representative John Ya Otto stated the group was receiving military aid and training from China and North Korea, and that North Vietnam had pledged material support. They also received financial support from the OAU Liberation Committee."
6378,1976,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Soviet Union; Cuba; Angola; Zambia; China; OAU Liberation Committee,"Soviet Union:WM$, Cuba:T, Angola:LWM, Zambia:L, China:WT, OAU Liberation Committee:$","Soviet Union supported SWAPO with: Weapons, Materiel/Logistics, Funding/Economic Support. Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. Zambia supported SWAPO with: Access to Territory. China supported SWAPO with: Weapons, Training/Expertise. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government amongst other things supplied Soviet-made weapons to SWAPO, and a contingent of Cuban troops supplied training. Cuba had sent troops to Angola to support the MPLA government, and in February 1976 stated the intention to ""support the people of Namibia in their fight for independence from South African rule"" and to grant practical, material and diplomatic support. Meanwhile, both Cuba and Angola underlined they would not extend their support to invading Namibian territory. SWAPO was also allowed bases inside Zambia. Furthermore, it received political and material support from China and the Soviet Union. In 1976, the Soviet Union offered increased support and training to the guerrilla group if they promised to phase out the support received from China. South African press also claimed that Mozambique and other 'front-line states' were supplying arms to the guerrillas. The OAU Liberation Committee, at a meeting in January, agreed to increase its support to SWAPO. The group also received financial support from European countries and from the World Council of Churches, but this support was usually given only for humanitarian purposes."
6380,1977,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Soviet Union; Cuba; Angola; Zambia; OAU Liberation Committee,"Soviet Union:WM$, Cuba:T, Angola:LWM, Zambia:L, OAU Liberation Committee:$","Soviet Union supported SWAPO with: Weapons, Materiel/Logistics, Funding/Economic Support. Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. Zambia supported SWAPO with: Access to Territory. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. Furthermore, Sam Nujoma, SWAPO's president, stated in January 1977 that the group received 'large donations from Soviet Russia'. SWAPO was also allowed bases inside Zambia."
6382,1978,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; Zambia; OAU Liberation Committee,"Cuba:T, Angola:LWM, Zambia:L, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. Zambia supported SWAPO with: Access to Territory. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. SWAPO was also allowed military bases inside Zambia. It was alleged by South African foreign minister Botha that external support for SWAPO was increasing in 1978, with financial support being given by Western states including the US, West Germany, France, Britain, Sweden, Norway, the Netherlands, Belgium, Denmark and Finland; the group was also receiving financial and military support by Soviet and its 'satellite states', according to Botha."
6384,1979,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; Zambia; OAU Liberation Committee,"Cuba:T, Angola:LWM, Zambia:L, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. Zambia supported SWAPO with: Access to Territory. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. Following the death of Angolan President Agostinho Neto in September 1979, his successor Jose Eduardo dos Santos pledged continued moral and material support to SWAPO. The rebels were also allowed military bases inside Zambia. The OAU Liberation Committee granted material aid."
6386,1980,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; OAU Liberation Committee,"Cuba:T, Angola:LWM, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. The OAU Liberation Committee in 1980 pledged continued material aid to SWAPO and gave financial aid of $350 000 from its budget."
6388,1981,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; OAU Liberation Committee,"Cuba:T, Angola:LWM, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. There were also, according to American defence analysts, some 2500-5000 East German troops in Angola who were providing training to SWAPO. The OAU Liberation Committee in 1981 launched a special fund to strengthen SWAPO's liberation struggle, and at a meeting in the spring of 1981 approved financial aid of $700 000 to the group, constituting a 100 % increase from the previous year. It also called on its members to increase their material, financial, diplomatic and political support to SWAPO. Meanwhile, the Foreign Ministers of the Non-Aligned Movement in April held a conference where it was decided to increase the military support for SWAPO. Following Operation Protea in August 1981, South Africa claimed that Soviet officers had ben killed and captured during the operation in Angola and that this proved that Soviet was fighting alongside SWAPO and giving them 'ideological and material support'."
6390,1982,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,United Kingdom - alleged; Cuba; Angola; OAU Liberation Committee,"(United Kingdom:W), Cuba:T, Angola:LWM, OAU Liberation Committee:$"," It is alleged that United Kingdom supported SWAPO with: Weapons. Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. SWAPO also continued to receive financial support from the OAU Liberation Committee's special emergency fund in 1982. Meanwhile, South African sources in 1982 voiced suspicions that Britain was supplying arms to SWAPO."
6392,1983,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; China; OAU Liberation Committee,"Cuba:T, Angola:LWM, China:W, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. China supported SWAPO with: Weapons. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. Following talks in China, SWAPO leader Nujoma announced in late January 1983 that the Chinese would deliver military and humanitarian supplies to the guerrilla group. The OAU Liberation Committee at its 40th session, in February 1983, pledged continued financial, material (including military) and diplomatic support to SWAPO."
6394,1984,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; OAU Liberation Committee,"Cuba:T, Angola:LWM, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training."
6396,1985,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; OAU Liberation Committee,"Cuba:T, Angola:LWM, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. The OAU in 1985 continued to provide support for SWAPO through its special Liberation Fund. The Non-Aligned Movement, at a meeting in New Delhi in April, urged the non-aligned members and other countries to increase their political and material support to SWAPO. It was noted at the conference that the Non-Aligned Movement might introduce full-scale military support if the process towards Namibian independence failed to move forward."
6398,1986,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; Zimbabwe; OAU Liberation Committee,"Cuba:T, Angola:LWM, Zimbabwe:U, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. Zimbabwe supported SWAPO with: Support exists, but is  of unknown type. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,1,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training. Meanwhile, SWAPO representative Jesaya Nyamu in May 1986 praised Zimbabwe for its material and moral support for the guerrillas. The OAU, at its 43rd session held in Addis Ababa in 1986, called on international actors to increase their material and financial support to SWAPO."
6400,1987,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; OAU Liberation Committee,"Cuba:T, Angola:LWM, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training."
6402,1988,SWAPO,1307,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,1,0,Cuba; Angola; OAU Liberation Committee,"Cuba:T, Angola:LWM, OAU Liberation Committee:$","Cuba supported SWAPO with: Training/Expertise. Angola supported SWAPO with: Access to Territory, Weapons, Materiel/Logistics. OAU Liberation Committee supported SWAPO with: Funding/Economic Support. ",0,1,0,1,1,1,1,0,0,0,"Following the consolidation of MPLA's position as the government of Angola, SWAPO received secondary support both from them and from Cuba. The MPLA government allowed the guerrillas to have bases on Angolan territory and supplied military and other support, while a contingent of Cuban troops supplied training."
9168,1978,ETA,1156,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,1,0,Algeria; Algeria; South Yemen,"Algeria:T, Algeria:T, South Yemen:T",Algeria supported ETA with: Training/Expertise. Algeria supported ETA with: Training/Expertise. South Yemen supported ETA with: Training/Expertise. ,0,0,0,0,0,1,0,0,0,0,"There has been ample speculation about secondary support for ETA. Some maintain that the group has been an active part of n international terrorist network, gaining support from states such as the Soviet Union and Libya. However, such allegations have not been substantiated. It is known that ETA in the 1960s sent some members for training on Cuba, and that it later established connections to the IRA. In the late 1970s, ETA sent members for training in Algeria, Libya, Lebanon and South Yemen. In 1978, ETA organized a sister political organization, Herri Batasuna, that allowed it to express its position on the Basque political scene, and, according to the Spanish authorities, obtain funding from the official Spanish budget."
9170,1979,ETA,1156,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,1,0,Algeria; Libya; Lebanon; South Yemen,"Algeria:T, Libya:T, Lebanon:T, South Yemen:T",Algeria supported ETA with: Training/Expertise. Libya supported ETA with: Training/Expertise. Lebanon supported ETA with: Training/Expertise. South Yemen supported ETA with: Training/Expertise. ,0,0,0,0,0,1,0,0,0,0,"In the late 1970s, ETA sent members for training in Algeria, Libya, Lebanon and South Yemen. It was also rumoured that ETA cooperated with another militant group, GRAPO (Grupos de Resistencia Antifascista Primero de Octubre"
9179,1985,Government of Spain,230,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,1,0,France,France:LY,"France supported Government of Spain with: Access to Territory, Access to military or intelligence infrastructure. ",0,1,1,0,0,0,0,0,0,0,"Since 1984 it has been French policy to collaborate with Spanish authorities in investigating, arresting and extraditing known ETA operatives in France. The level of collaboration increased throughout the late '80s and '90s"
9181,1986,Government of Spain,230,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,1,0,France,France:LY,"France supported Government of Spain with: Access to Territory, Access to military or intelligence infrastructure. ",0,1,1,0,0,0,0,0,0,0,"Since 1984 it has been French policy to collaborate with Spanish authorities in investigating, arresting and extraditing known ETA operatives in France."
6122,1987,Government of Spain,230,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,1,0,France,France:LY,"France supported Government of Spain with: Access to Territory, Access to military or intelligence infrastructure. ",0,1,1,0,0,0,0,0,0,0,"Spanish and French security forces cooperated in targeting ETA structures and leadership in France. In October, a major joint operation resulted in the arrest of more than 100 ETA suspects."
4494,1991,Government of Spain,230,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,1,0,France,France:LY,"France supported Government of Spain with: Access to Territory, Access to military or intelligence infrastructure. ",0,1,1,0,0,0,0,0,0,0,The French government supported Spain by extraditing and deporting ETA militants hiding in the French Basque region.
4797,1992,Government of Spain,230,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,1,0,France,France:LY,"France supported Government of Spain with: Access to Territory, Access to military or intelligence infrastructure. ",0,1,1,0,0,0,0,0,0,0,The French government supported Spain by extraditing and deporting ETA militants hiding in the French Basque region.
8000,1985,EPRLF,1165,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,687,Government of Sri Lanka (Ceylon) - EPRLF,1,0,India,India:LWT,"India supported EPRLF with: Access to Territory, Weapons, Training/Expertise. ",0,1,0,1,0,1,0,0,0,0,"Following the July-August riots in 1983, India began supporting several Tamil groups with arms and training, including LTTE, TELO and EPRLF. Training began in September 1983. Arms deliveries were given from 1984. Both the LTTE, TELO and EPRLF were also based in Madras (present-day Chennai), state-capital of Tamil Nadu.In early April 1985, the umbrella-group Eelam National Liberation Front (ENLF) was formed consisting of TELO, LTTE, EPRLF and EROS. This formation was in essence an extension of the merger announced a year earlier. At that time however, the LTTE was not a part of the grouping. A joint statement on 'the necessity to chart a joint politico-military strategy' was issued. The group functioned throughout the negotiations in Thimpu in July-August of 1985, however afterwards activity became increasingly sporadic."
6523,1985,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,687,Government of Sri Lanka (Ceylon) - EPRLF,1,0,Israel; Pakistan,"Israel:T, Pakistan:WT","Israel supported Government of Sri Lanka (Ceylon) with: Training/Expertise. Pakistan supported Government of Sri Lanka (Ceylon) with: Weapons, Training/Expertise. ",0,0,0,1,0,1,0,0,0,0,"Pakistan supplied arms to the Lankan forces and provided them with military training. In a visit to Sri Lanka, Pakistani President Zia-ul Haq stated his support for the government's anti-terrorist struggle. There are also reports of Singapore selling defence-equipment to the government, and of Portuguese ammunition being flown to the Lankan forces. A Mossad/SHABAK run training operation existed in Sri Lanka in 1985. Officially, contacts were broken at the end of the year."
6519,1984,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,Israel,Israel:T,Israel supported Government of Sri Lanka (Ceylon) with: Training/Expertise. ,0,0,0,0,0,1,0,0,0,0,"Government forces received training in anti-guerrilla warfare as well as intelligence gathering from Israel. In return an Israeli interests section was opened in Colombo. Israel, however, denied providing support. Training and advising was also reportedly provided by ex-members of Britain's Special Air Service. At this time, however, they were working for a private security company. The presence of the Britons was confirmed by a British diplomat."
6523,1985,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,Israel; Pakistan,"Israel:T, Pakistan:WT","Israel supported Government of Sri Lanka (Ceylon) with: Training/Expertise. Pakistan supported Government of Sri Lanka (Ceylon) with: Weapons, Training/Expertise. ",0,0,0,1,0,1,0,0,0,0,"Pakistan supplied arms to the Lankan forces and provided them with military training. In a visit to Sri Lanka, Pakistani President Zia-ul Haq stated his support for the government's anti-terrorist struggle. There are also reports of Singapore selling defence-equipment to the government, and of Portuguese ammunition being flown to the Lankan forces. A Mossad/SHABAK run training operation existed in Sri Lanka in 1985. Officially, contacts were broken at the end of the year."
6527,1986,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,Israel; Pakistan,"Israel:T, Pakistan:WT","Israel supported Government of Sri Lanka (Ceylon) with: Training/Expertise. Pakistan supported Government of Sri Lanka (Ceylon) with: Weapons, Training/Expertise. ",0,0,0,1,0,1,0,0,0,0,"There were reports of increasing military ties between Sri Lanka and Pakistan and Sri Lankan President Jayewardene stated that arms were purchased from Pakistan and Israel. Apart from these, South Africa, Belgium and Singapore reportedly also supplied the Lankan forces with arms. During the year there were also reports of the Israeli intelligence service Mossad assisting the Sri Lankan forces. Further, a British private security company also assisted the Sri Lankan forces by providing training."
6531,1987,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,United States; Israel; India - alleged; Pakistan,"United States:M, Israel:T, (India:WT), Pakistan:WT","United States supported Government of Sri Lanka (Ceylon) with: Materiel/Logistics. Israel supported Government of Sri Lanka (Ceylon) with: Training/Expertise.  It is alleged that India supported Government of Sri Lanka (Ceylon) with: Weapons, Training/Expertise. Pakistan supported Government of Sri Lanka (Ceylon) with: Weapons, Training/Expertise. ",0,0,0,1,1,1,0,0,0,0,"A spokesperson for the Pakistani Foreign Office confirmed that Sri Lankan forces were training in Pakistan. This statement was made during an official visit to Pakistan by Sri Lankan Prime Minister Ranasinghe Premadasa. UK Minister of State, David Waddington of the UK Home Office confirmed in April that counterinsurgency training was provided to Lankan forces, by a private British security company. At the time of the signing of the Indo-Sri Lankan accord in late July, India reportedly undertook to provide military training and equipment to Sri Lanka, which would look over its use of Pakistani and Israeli support. However, whether this really took place is unclear. Furthermore, in July there were reports of the US providing military aircraft to Sri Lanka. However, other reports say that US aid would be in the form of transport-vehicles, thereby answering to logistical needs in implementing the Indo-Sri Lankan Accord.  Moreover, again the extent to which this was in fact implemented is not clarified."
3438,1989,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,India,India:X,India supported Government of Sri Lanka (Ceylon) with: Troops as secondary warring party. ,1,0,0,0,0,0,0,0,0,0,
3445,1990,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,India,India:X,India supported Government of Sri Lanka (Ceylon) with: Troops as secondary warring party. ,1,0,0,0,0,0,0,0,0,0,
3547,1999,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,United States,United States:WMT$,"United States supported Government of Sri Lanka (Ceylon) with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. ",0,0,0,1,1,1,1,0,0,0,"The United States gave 5.55 million US$ in military aid in 1999, including direct transfers from excess stocks."
3492,2000,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,United States; India,"United States:W, India:W",United States supported Government of Sri Lanka (Ceylon) with: Weapons. India supported Government of Sri Lanka (Ceylon) with: Weapons. ,0,0,0,1,0,0,0,0,0,0,"USA has urged negotiations to end the conflict, but has taken a pro-government stance, denouncing the LTTE as a terrorist-organization. It has supplied Sri Lanka with few, but advanced weapons. India refused to become again directly, military involved, but supplied a combat ship in 2000."
4529,2003,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,United States; Pakistan,"United States:WMT$, Pakistan:TI","United States supported Government of Sri Lanka (Ceylon) with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. Pakistan supported Government of Sri Lanka (Ceylon) with: Training/Expertise, Intelligence material. ",0,0,0,1,1,1,1,1,0,0,"The United States gave 3.62 million US$ in military aid in 2003, including direct transfers from excess stocks. Pakistan provided training (officer training in Pakistani military academies and joint exercises) as well as sharing of intelligence based on a 2003 Memorandum of understanding.  Pakistan was also one of the biggest suppliers of arms for Sri Lanka. However, these were provided solely on contractual basis."
5527,2005,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,United States; Pakistan,"United States:WMT$, Pakistan:TI","United States supported Government of Sri Lanka (Ceylon) with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. Pakistan supported Government of Sri Lanka (Ceylon) with: Training/Expertise, Intelligence material. ",0,0,0,1,1,1,1,1,0,0,"The United States gave 7.80 million US$ in military aid in 1999, through the Foreign Military Financing facility and Military Assistance Programme. Pakistan provided training (officer training in Pakistani military academies and joint exercises) as well as sharing of intelligence based on a 2003 Memorandum of understanding.  Pakistan was also one of the biggest suppliers of arms for Sri Lanka. However, these were provided solely on contractual basis. "
7480,2006,Government of Sri Lanka (Ceylon),780,151,157,Sri Lanka (Eelam),Sri Lanka (Ceylon),780,,,243,Government of Sri Lanka (Ceylon) - LTTE,1,0,LTTE-K; United States; Pakistan,"LTTE-K:YM, United States:WMT$, Pakistan:TI","LTTE-K supported Government of Sri Lanka (Ceylon) with: Access to military or intelligence infrastructure, Materiel/Logistics. United States supported Government of Sri Lanka (Ceylon) with: Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support. Pakistan supported Government of Sri Lanka (Ceylon) with: Training/Expertise, Intelligence material. ",0,0,1,1,1,1,1,1,0,0,"The United States gave 1.52 million US$ in military aid in 1999, through the Foreign Military Financing facility. According to several sources, the Sri Lankan Army benefited through logistical and military support from renegade LTTE commander Colonel Karuna in their eastern offensive against the LTTE.  Pakistan provided training (officer training in Pakistani military academies and joint exercises) as well as sharing of intelligence based on a 2003 Memorandum of understanding.  Pakistan was also one of the biggest suppliers of arms for Sri Lanka. However, these were provided solely on contractual basis."
